LG,position_window,n_mean,cm_male_mean,cm_female_mean,cm_sex_averaged_mean,cm_span_male_mean,cm_span_female_mean,cm_mb_male_mean,cm_mb_female_mean,cm_mb_sex_averaged_mean,crossovers_male_mean,crossovers_female_mean,crossovers_sex_averaged_mean,bp_position_mean,windowed_correlation_mean,male_distortion_mean,female_distortion_mean,Mendelian_distortion_mean,n_sum,cm_male_sum,cm_female_sum,cm_sex_averaged_sum,cm_span_male_sum,cm_span_female_sum,cm_mb_male_sum,cm_mb_female_sum,cm_mb_sex_averaged_sum,crossovers_male_sum,crossovers_female_sum,crossovers_sex_averaged_sum,bp_position_sum,windowed_correlation_sum,male_distortion_sum,female_distortion_sum,Mendelian_distortion_sum,window_end
LG3,247,51,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,247738394.490196,NA,NA,NA,NA,2601,4030.632,5209.701,4620.1665,0,0,0,0,0,0,0,0,12634658119,0,0,0,0,248000000
LG3,248,106,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,248703392.669811,NA,NA,NA,NA,11236,8219.328,10623.704,9421.516,0,0,0,0,0,0,0,0,26362559623,0,0,0,0,249000000
LG3,249,454,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,249283811.374449,NA,NA,NA,NA,206116,34457.952,44537.836,39497.894,0,0,0,0,0,0,0,0,113174850364,0,0,0,0,250000000
LG3,250,304,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,250380698.894737,NA,NA,NA,NA,92416,22524.12,29113.035,25818.5775,0,0,0,0,0,0,0,0,76115732464,0,0,0,0,251000000
LG3,251,131,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,251515482.801527,NA,NA,NA,NA,17161,9562.872,12360.271,10961.5715,0,0,0,0,0,0,0,0,32948528247,0,0,0,0,252000000
LG3,252,293,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,252749349.457338,NA,NA,NA,NA,85849,20943.48,27070.015,24006.7475,0,0,0,0,0,0,0,0,74055559391,0,0,0,0,253000000
LG3,253,404,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,253260705.155941,NA,NA,NA,NA,163216,30427.32,39328.135,34877.7275,0,0,0,0,0,0,0,0,102317324883,0,0,0,0,254000000
LG3,254,325,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,254630201.009231,NA,NA,NA,NA,105625,23946.696,30951.753,27449.2245,0,0,0,0,0,0,0,0,82754815328,0,0,0,0,255000000
LG3,255,261,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,255409489.578544,NA,NA,NA,NA,68121,18335.424,23699.032,21017.228,0,0,0,0,0,0,0,0,66661876780,0,0,0,0,256000000
LG3,256,378,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,256670963.94709,NA,NA,NA,NA,142884,27819.264,35957.152,31888.208,0,0,0,0,0,0,0,0,97021624372,0,0,0,0,257000000
LG3,257,376,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,257489293.550532,NA,NA,NA,NA,141376,28293.456,36570.058,32431.757,0,0,0,0,0,0,0,0,96815974375,0,0,0,0,258000000
LG3,258,349,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,258412224.326648,NA,NA,NA,NA,121801,26475.72,34220.585,30348.1525,0,0,0,0,0,0,0,0,90185866290,0,0,0,0,259000000
LG3,259,439,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,259514860.888383,NA,NA,NA,NA,192721,30901.512,39941.041,35421.2765,0,0,0,0,0,0,0,0,113927023930,0,0,0,0,260000000
LG3,260,227,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,260406164.982379,NA,NA,NA,NA,51529,16833.816,21758.163,19295.9895,0,0,0,0,0,0,0,0,59112199451,0,0,0,0,261000000
LG3,261,490,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,261463772.7,NA,NA,NA,NA,240100,33272.472,43005.571,38139.0215,0,0,0,0,0,0,0,0,128117248623,0,0,0,0,262000000
LG3,262,338,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,262648398.93787,NA,NA,NA,NA,114244,24341.856,31462.508,27902.182,0,0,0,0,0,0,0,0,88775158841,0,0,0,0,263000000
LG3,263,197,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,263470756.893401,NA,NA,NA,NA,38809,14937.048,19306.539,17121.7935,0,0,0,0,0,0,0,0,51903739108,0,0,0,0,264000000
LG3,264,290,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,264543810.5,NA,NA,NA,NA,84100,21812.832,28193.676,25003.254,0,0,0,0,0,0,0,0,76717705045,0,0,0,0,265000000
LG3,265,249,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,265519801.931727,NA,NA,NA,NA,62001,19046.712,24618.391,21832.5515,0,0,0,0,0,0,0,0,66114430681,0,0,0,0,266000000
LG3,266,145,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,266493981.724138,NA,NA,NA,NA,21025,10669.32,13790.385,12229.8525,0,0,0,0,0,0,0,0,38641627350,0,0,0,0,267000000
LG3,267,290,79.032,102.151,90.5915,0,0,0,0,0,0,0,0,267388949.993103,NA,NA,NA,NA,84100,18493.488,23903.334,21198.411,0,0,0,0,0,0,0,0,77542795498,0,0,0,0,268000000
LG3,268,371,79.032,102.659579387187,90.8457896935933,0,0.537000000000006,0,0.000000537000000000006,0.000000268500000000003,0,0.00278551532033426,0.00139275766016713,268577885.347709,NA,1.05476,2.1547,5.86996,137641,28372.488,36854.789,32613.6385,0,199.227000000002,0,0.000199227000000002,0.0000996135000000011,0,1,0.5,99642395464,0,1.05476,2.1547,5.86996,269000000
LG3,269,285,79.032,102.688,90.86,0,0,0,0,0,0,0,0,269710491.652632,NA,NA,NA,NA,81225,21496.704,27931.136,24713.92,0,0,0,0,0,0,0,0,76867490121,0,0,0,0,270000000
LG3,270,188,79.032,102.688,90.86,0,0,0,0,0,0,0,0,270579981.781915,NA,NA,NA,NA,35344,13277.376,17251.584,15264.48,0,0,0,0,0,0,0,0,50869036575,0,0,0,0,271000000
LG3,271,230,79.032,102.688,90.86,0,0,0,0,0,0,0,0,271539702.882609,NA,NA,NA,NA,52900,17782.2,23104.8,20443.5,0,0,0,0,0,0,0,0,62454131663,0,0,0,0,272000000
LG3,272,91,79.032,102.688,90.86,0,0,0,0,0,0,0,0,272557203.274725,NA,NA,NA,NA,8281,6401.592,8317.728,7359.66,0,0,0,0,0,0,0,0,24802705498,0,0,0,0,273000000
LG3,273,63,79.032,102.688,90.86,0,0,0,0,0,0,0,0,273409670.936508,NA,NA,NA,NA,3969,4504.824,5853.216,5179.02,0,0,0,0,0,0,0,0,17224809269,0,0,0,0,274000000
LG3,274,65,79.032,102.688,90.86,0,0,0,0,0,0,0,0,274365885.861538,NA,NA,NA,NA,4225,4662.888,6058.592,5360.74,0,0,0,0,0,0,0,0,17833782581,0,0,0,0,275000000
LG3,275,42,79.032,102.688,90.86,0,0,0,0,0,0,0,0,275478118.52381,NA,NA,NA,NA,1764,1975.8,2567.2,2271.5,0,0,0,0,0,0,0,0,11570080978,0,0,0,0,276000000
LG3,276,103,79.032,102.77385106383,90.9029255319149,0,0.537999999999997,0,0.000000537999999999997,0.000000268999999999991,0,0.0106382978723404,0.00531914893617021,276448372.116505,NA,1.05476,1.74466,6.07069,10609,7429.008,9660.742,8544.875,0,55.4139999999997,0,0.0000554139999999997,0.0000277069999999991,0,1,0.5,28474182328,0,1.05476,1.74466,6.07069,277000000
LG3,277,181,79.032,103.605411764706,91.3187058823529,0,1.075,0,0.000001075,0.000000537500000000009,0,0.117647058823529,0.0588235294117647,277596815.425414,NA,1.05476,1.05476,6.67984,32761,1343.544,1761.292,1552.418,0,194.575000000001,0,0.000194575000000001,0.0000972875000000015,0,2,1,50245023592,0,1.05476,1.05476,6.67984,278000000
LG3,278,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278170279.9,NA,NA,NA,NA,100,0,0,0,NA,NA,NA,NA,NA,0,0,0,2781702799,0,0,0,0,279000000
LG4,0,5,0,0,0,0,0,0,0,0,0,0,0,525526.6,NA,NA,NA,NA,25,0,0,0,0,0,0,0,0,0,0,0,2627633,0,0,0,0,1000000
LG4,1,77,0,2.10055813953488,1.05027906976744,0,4.839,0,0.000004839,0.0000024195,0,0.209302325581395,0.104651162790698,1497422.02597403,NA,1.37805,1.006366,5.888655,5929,0,90.324,45.162,0,372.603,0,0.000372603,0.0001863015,0,9,4.5,115301496,0,5.5122,4.025464,23.55462,2000000
LG4,2,99,0,4.839,2.4195,0,0,0,0,0,0,0,0,2608097.77777778,NA,NA,NA,NA,9801,0,309.696,154.848,0,0,0,0,0,0,0,0,258201680,0,0,0,0,3000000
LG4,3,126,0,4.839,2.4195,0,0,0,0,0,0,0,0,3608735.1984127,NA,NA,NA,NA,15876,0,348.408,174.204,0,0,0,0,0,0,0,0,454700635,0,0,0,0,4000000
LG4,4,108,0,4.839,2.4195,0,0,0,0,0,0,0,0,4327394.38888889,NA,NA,NA,NA,11664,0,498.417,249.2085,0,0,0,0,0,0,0,0,467358594,0,0,0,0,5000000
LG4,5,138,0,4.839,2.4195,0,0,0,0,0,0,0,0,5589526.24637681,NA,NA,NA,NA,19044,0,638.748,319.374,0,0,0,0,0,0,0,0,771354622,0,0,0,0,6000000
LG4,6,82,0,4.839,2.4195,0,0,0,0,0,0,0,0,6386847.64634146,NA,NA,NA,NA,6724,0,290.34,145.17,0,0,0,0,0,0,0,0,523721507,0,0,0,0,7000000
LG4,7,163,0,4.839,2.4195,0,0,0,0,0,0,0,0,7808797.44785276,NA,NA,NA,NA,26569,0,745.206,372.603,0,0,0,0,0,0,0,0,1272833984,0,0,0,0,8000000
LG4,8,139,0,4.839,2.4195,0,0,0,0,0,0,0,0,8686085.97841727,NA,NA,NA,NA,19321,0,604.875,302.4375,0,0,0,0,0,0,0,0,1207365951,0,0,0,0,9000000
LG4,9,254,0,4.839,2.4195,0,0,0,0,0,0,0,0,9395120.82283465,NA,NA,NA,NA,64516,0,522.612,261.306,0,0,0,0,0,0,0,0,2386360689,0,0,0,0,10000000
LG4,11,5,0,4.839,2.4195,0,0,0,0,0,0,0,0,11946944,NA,NA,NA,NA,25,0,24.195,12.0975,0,0,0,0,0,0,0,0,59734720,0,0,0,0,12000000
LG4,12,65,0,4.839,2.4195,0,0,0,0,0,0,0,0,12237619.5692308,NA,NA,NA,NA,4225,0,256.467,128.2335,0,0,0,0,0,0,0,0,795445272,0,0,0,0,13000000
LG4,13,107,0,5.46080392156863,2.73040196078431,0,1.613,0,0.000001613,0.0000008065,0,0.0294117647058824,0.0147058823529412,13772489.2149533,NA,1.37805,1.27028666666667,5.79900333333333,11449,0,557.002,278.501,0,172.591,0,0.000172591,0.0000862955,0,3,1.5,1473656346,0,4.13415,3.81086,17.39701,14000000
LG4,14,195,0,6.758,3.379,0,0.537,0,0.000000537,0.0000002685,0,0.00558659217877095,0.00279329608938547,14418486.4666667,NA,1.37805,1.74466,6.94353,38025,0,1209.682,604.841,0,104.715,0,0.000104715,0.0000523575,0,1,0.5,2811604861,0,1.37805,1.74466,6.94353,15000000
LG4,15,114,0,6.989,3.4945,0,0,0,0,0,0,0,0,15314609.2017544,NA,NA,NA,NA,12996,0,747.823,373.9115,0,0,0,0,0,0,0,0,1745865449,0,0,0,0,16000000
LG4,16,172,0,6.989,3.4945,0,0,0,0,0,0,0,0,16588633.5697674,NA,NA,NA,NA,29584,0,1146.196,573.098,0,0,0,0,0,0,0,0,2853244974,0,0,0,0,17000000
LG4,17,2,0,6.989,3.4945,0,0,0,0,0,0,0,0,17000205.5,NA,NA,NA,NA,4,0,13.978,6.989,0,0,0,0,0,0,0,0,34000411,0,0,0,0,18000000
LG4,18,92,0,6.989,3.4945,0,0,0,0,0,0,0,0,18497461.7826087,NA,NA,NA,NA,8464,0,573.098,286.549,0,0,0,0,0,0,0,0,1701766484,0,0,0,0,19000000
LG4,19,60,0,6.989,3.4945,0,0,0,0,0,0,0,0,19390812.3666667,NA,NA,NA,NA,3600,0,412.351,206.1755,0,0,0,0,0,0,0,0,1163448742,0,0,0,0,20000000
LG4,20,135,0,6.989,3.4945,0,0,0,0,0,0,0,0,20347467.8296296,NA,NA,NA,NA,18225,0,880.614,440.307,0,0,0,0,0,0,0,0,2746908157,0,0,0,0,21000000
LG4,21,112,0,6.989,3.4945,0,0,0,0,0,0,0,0,21541323.6071429,NA,NA,NA,NA,12544,0,775.779,387.8895,0,0,0,0,0,0,0,0,2412628244,0,0,0,0,22000000
LG4,22,89,0,6.989,3.4945,0,0,0,0,0,0,0,0,22259373.4719101,NA,NA,NA,NA,7921,0,587.076,293.538,0,0,0,0,0,0,0,0,1981084239,0,0,0,0,23000000
LG4,23,130,0,6.989,3.4945,0,0,0,0,0,0,0,0,23379637.3615385,NA,NA,NA,NA,16900,0,810.724,405.362,0,0,0,0,0,0,0,0,3039352857,0,0,0,0,24000000
LG4,24,120,0,6.989,3.4945,0,0,0,0,0,0,0,0,24334455.6,NA,NA,NA,NA,14400,0,810.724,405.362,0,0,0,0,0,0,0,0,2920134672,0,0,0,0,25000000
LG4,25,137,0,6.989,3.4945,0,0,0,0,0,0,0,0,25414699.0948905,NA,NA,NA,NA,18769,0,950.504,475.252,0,0,0,0,0,0,0,0,3481813776,0,0,0,0,26000000
LG4,26,54,0,6.989,3.4945,0,0,0,0,0,0,0,0,26547773.7222222,NA,NA,NA,NA,2916,0,307.516,153.758,0,0,0,0,0,0,0,0,1433579781,0,0,0,0,27000000
LG4,27,188,0,6.989,3.4945,0,0,0,0,0,0,0,0,27493599.643617,NA,NA,NA,NA,35344,0,1174.152,587.076,0,0,0,0,0,0,0,0,5168796733,0,0,0,0,28000000
LG4,28,224,0,6.989,3.4945,0,0,0,0,0,0,0,0,28517447.84375,NA,NA,NA,NA,50176,0,1404.789,702.3945,0,0,0,0,0,0,0,0,6387908317,0,0,0,0,29000000
LG4,29,14,0,6.989,3.4945,0,0,0,0,0,0,0,0,29395130.6428571,NA,NA,NA,NA,196,0,83.868,41.934,0,0,0,0,0,0,0,0,411531829,0,0,0,0,30000000
LG4,30,52,0,6.989,3.4945,0,0,0,0,0,0,0,0,30239664.4615385,NA,NA,NA,NA,2704,0,328.483,164.2415,0,0,0,0,0,0,0,0,1572462552,0,0,0,0,31000000
LG4,31,42,0,6.989,3.4945,0,0,0,0,0,0,0,0,31417575.5,NA,NA,NA,NA,1764,0,279.56,139.78,0,0,0,0,0,0,0,0,1319538171,0,0,0,0,32000000
LG4,32,65,0,6.989,3.4945,0,0,0,0,0,0,0,0,32610605.6769231,NA,NA,NA,NA,4225,0,454.285,227.1425,0,0,0,0,0,0,0,0,2119689369,0,0,0,0,33000000
LG4,33,119,0,6.989,3.4945,0,0,0,0,0,0,0,0,33686244.5210084,NA,NA,NA,NA,14161,0,733.845,366.9225,0,0,0,0,0,0,0,0,4008663098,0,0,0,0,34000000
LG4,34,64,0,6.989,3.4945,0,0,0,0,0,0,0,0,34479031.078125,NA,NA,NA,NA,4096,0,412.351,206.1755,0,0,0,0,0,0,0,0,2206657989,0,0,0,0,35000000
LG4,35,48,0,6.989,3.4945,0,0,0,0,0,0,0,0,35269654.3541667,NA,NA,NA,NA,2304,0,286.549,143.2745,0,0,0,0,0,0,0,0,1692943409,0,0,0,0,36000000
LG4,36,23,0,6.989,3.4945,0,0,0,0,0,0,0,0,36644703.0434783,NA,NA,NA,NA,529,0,146.769,73.3845,0,0,0,0,0,0,0,0,842828170,0,0,0,0,37000000
LG4,37,231,0,6.989,3.4945,0,0,0,0,0,0,0,0,37363146.9220779,NA,NA,NA,NA,53361,0,1572.525,786.2625,0,0,0,0,0,0,0,0,8630886939,0,0,0,0,38000000
LG4,38,60,0,6.989,3.4945,0,0,0,0,0,0,0,0,38592381.6,NA,NA,NA,NA,3600,0,391.384,195.692,0,0,0,0,0,0,0,0,2315542896,0,0,0,0,39000000
LG4,39,68,0,6.989,3.4945,0,0,0,0,0,0,0,0,39683985.7647059,NA,NA,NA,NA,4624,0,342.461,171.2305,0,0,0,0,0,0,0,0,2698511032,0,0,0,0,40000000
LG4,40,73,0,6.989,3.4945,0,0,0,0,0,0,0,0,40345000.3150685,NA,NA,NA,NA,5329,0,475.252,237.626,0,0,0,0,0,0,0,0,2945185023,0,0,0,0,41000000
LG4,41,34,0,6.989,3.4945,0,0,0,0,0,0,0,0,41744050.2352941,NA,NA,NA,NA,1156,0,230.637,115.3185,0,0,0,0,0,0,0,0,1419297708,0,0,0,0,42000000
LG4,42,55,0,6.989,3.4945,0,0,0,0,0,0,0,0,42620148.4363636,NA,NA,NA,NA,3025,0,335.472,167.736,0,0,0,0,0,0,0,0,2344108164,0,0,0,0,43000000
LG4,43,124,0,6.989,3.4945,0,0,0,0,0,0,0,0,43659509.6854839,NA,NA,NA,NA,15376,0,719.867,359.9335,0,0,0,0,0,0,0,0,5413779201,0,0,0,0,44000000
LG4,44,2,0,6.989,3.4945,0,0,0,0,0,0,0,0,44622717,NA,NA,NA,NA,4,0,13.978,6.989,0,0,0,0,0,0,0,0,89245434,0,0,0,0,45000000
LG4,45,53,0,6.989,3.4945,0,0,0,0,0,0,0,0,45292432.3584906,NA,NA,NA,NA,2809,0,363.428,181.714,0,0,0,0,0,0,0,0,2400498915,0,0,0,0,46000000
LG4,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46819204,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,46819204,0,0,0,0,47000000
LG4,47,70,0,6.989,3.4945,0,0,0,0,0,0,0,0,47609987.4857143,NA,NA,NA,NA,4900,0,440.307,220.1535,0,0,0,0,0,0,0,0,3332699124,0,0,0,0,48000000
LG4,48,103,0,6.989,3.4945,0,0,0,0,0,0,0,0,48474640.2038835,NA,NA,NA,NA,10609,0,649.977,324.9885,0,0,0,0,0,0,0,0,4992887941,0,0,0,0,49000000
LG4,49,125,0,6.989,3.4945,0,0,0,0,0,0,0,0,49380023.84,NA,NA,NA,NA,15625,0,852.658,426.329,0,0,0,0,0,0,0,0,6172502980,0,0,0,0,50000000
LG4,50,23,0,7.11127272727273,3.55563636363636,0,0.538,0,0.000000538,0.000000269,0,0.0454545454545455,0.0227272727272727,50407877.6956522,NA,1.37805,2.1547,7.87396,529,0,156.448,78.224,0,12.374,0,0.000012374,0.000006187,0,1,0.5,1159381187,0,1.37805,2.1547,7.87396,51000000
LG4,51,137,0,8.06089312977099,4.0304465648855,0,0.537999999999999,0,0.000000537999999999999,0.000000269,0,0.00763358778625954,0.00381679389312977,51481280.4890511,NA,1.37805,1.74466,6.94353,18769,0,1055.977,527.9885,0,73.7059999999999,0,0.0000737059999999999,0.000036853,0,1,0.5,7052935427,0,1.37805,1.74466,6.94353,52000000
LG4,52,94,0,8.065,4.0325,0,0,0,0,0,0,0,0,52636416,NA,NA,NA,NA,8836,0,725.85,362.925,0,0,0,0,0,0,0,0,4947823104,0,0,0,0,53000000
LG4,53,230,0,8.065,4.0325,0,0,0,0,0,0,0,0,53471435.5608696,NA,NA,NA,NA,52900,0,1733.975,866.9875,0,0,0,0,0,0,0,0,12298430179,0,0,0,0,54000000
LG4,54,51,0,8.065,4.0325,0,0,0,0,0,0,0,0,54375357.1764706,NA,NA,NA,NA,2601,0,403.25,201.625,0,0,0,0,0,0,0,0,2773143216,0,0,0,0,55000000
LG4,55,176,0,8.25394444444444,4.12697222222222,0,0.537000000000001,0,0.000000537000000000001,0.0000002685,0,0.00617283950617284,0.00308641975308642,55307109.7954545,NA,1.37805,2.1547,7.87396,30976,0,1337.139,668.5695,0,94.5120000000001,0,0.0000945120000000002,0.0000472560000000001,0,1,0.5,9734051324,0,1.37805,2.1547,7.87396,56000000
LG4,56,79,0,8.602,4.301,0,0,0,0,0,0,0,0,56611576.835443,NA,NA,NA,NA,6241,0,670.956,335.478,0,0,0,0,0,0,0,0,4472314570,0,0,0,0,57000000
LG4,57,61,0,8.602,4.301,0,0,0,0,0,0,0,0,57491632.9180328,NA,NA,NA,NA,3721,0,516.12,258.06,0,0,0,0,0,0,0,0,3506989608,0,0,0,0,58000000
LG4,58,40,0,8.602,4.301,0,0,0,0,0,0,0,0,58312456.575,NA,NA,NA,NA,1600,0,275.264,137.632,0,0,0,0,0,0,0,0,2332498263,0,0,0,0,59000000
LG4,59,25,0,8.602,4.301,0,0,0,0,0,0,0,0,59616315.96,NA,NA,NA,NA,625,0,163.438,81.719,0,0,0,0,0,0,0,0,1490407899,0,0,0,0,60000000
LG4,60,98,0,8.602,4.301,0,0,0,0,0,0,0,0,60304580.2857143,NA,NA,NA,NA,9604,0,817.19,408.595,0,0,0,0,0,0,0,0,5909848868,0,0,0,0,61000000
LG4,61,52,0,8.602,4.301,0,0,0,0,0,0,0,0,61648247.5,NA,NA,NA,NA,2704,0,352.682,176.341,0,0,0,0,0,0,0,0,3205708870,0,0,0,0,62000000
LG4,63,66,0,8.602,4.301,0,0,0,0,0,0,0,0,63831244.5454545,NA,NA,NA,NA,4356,0,369.886,184.943,0,0,0,0,0,0,0,0,4212862140,0,0,0,0,64000000
LG4,64,60,0,8.602,4.301,0,0,0,0,0,0,0,0,64640967.8,NA,NA,NA,NA,3600,0,481.712,240.856,0,0,0,0,0,0,0,0,3878458068,0,0,0,0,65000000
LG4,65,47,0,8.602,4.301,0,0,0,0,0,0,0,0,65271601.9574468,NA,NA,NA,NA,2209,0,292.468,146.234,0,0,0,0,0,0,0,0,3067765292,0,0,0,0,66000000
LG4,66,88,0,8.73163855421687,4.36581927710843,0,0.538,0,0.000000538,0.000000269,0,0.0120481927710843,0.00602409638554217,66252484.7613636,NA,1.37805,1.74466,6.94353,7744,0,724.726,362.363,0,47.344,0,0.000047344,0.000023672,0,1,0.5,5830218659,0,1.37805,1.74466,6.94353,67000000
LG4,67,17,0,9.14,4.57,0,0,0,0,0,0,0,0,67229899.4705882,NA,NA,NA,NA,289,0,118.82,59.41,0,0,0,0,0,0,0,0,1142908291,0,0,0,0,68000000
LG4,68,11,0,9.14,4.57,0,0,0,0,0,0,0,0,68157197,NA,NA,NA,NA,121,0,45.7,22.85,0,0,0,0,0,0,0,0,749729167,0,0,0,0,69000000
LG4,69,46,0,9.14,4.57,0,0,0,0,0,0,0,0,69806265.9347826,NA,NA,NA,NA,2116,0,393.02,196.51,0,0,0,0,0,0,0,0,3211088233,0,0,0,0,70000000
LG4,70,37,0,9.14,4.57,0,0,0,0,0,0,0,0,70517359.972973,NA,NA,NA,NA,1369,0,319.9,159.95,0,0,0,0,0,0,0,0,2609142319,0,0,0,0,71000000
LG4,71,103,0,9.14,4.57,0,0,0,0,0,0,0,0,71630223.6116505,NA,NA,NA,NA,10609,0,850.02,425.01,0,0,0,0,0,0,0,0,7377913032,0,0,0,0,72000000
LG4,72,6,0,9.14,4.57,0,0,0,0,0,0,0,0,72195773.3333333,NA,NA,NA,NA,36,0,54.84,27.42,0,0,0,0,0,0,0,0,433174640,0,0,0,0,73000000
LG4,73,96,0,9.14,4.57,0,0,0,0,0,0,0,0,73689539.2916667,NA,NA,NA,NA,9216,0,877.44,438.72,0,0,0,0,0,0,0,0,7074195772,0,0,0,0,74000000
LG4,74,126,0,9.14,4.57,0,0,0,0,0,0,0,0,74416723.2936508,NA,NA,NA,NA,15876,0,1041.96,520.98,0,0,0,0,0,0,0,0,9376507135,0,0,0,0,75000000
LG4,75,145,0,9.14,4.57,0,0,0,0,0,0,0,0,75575681.4413793,NA,NA,NA,NA,21025,0,1124.22,562.11,0,0,0,0,0,0,0,0,10958473809,0,0,0,0,76000000
LG4,76,33,0,9.14,4.57,0,0,0,0,0,0,0,0,76804814.969697,NA,NA,NA,NA,1089,0,274.2,137.1,0,0,0,0,0,0,0,0,2534558894,0,0,0,0,77000000
LG4,77,93,0,9.14,4.57,0,0,0,0,0,0,0,0,77387388.9032258,NA,NA,NA,NA,8649,0,822.6,411.3,0,0,0,0,0,0,0,0,7197027168,0,0,0,0,78000000
LG4,78,28,0,9.14,4.57,0,0,0,0,0,0,0,0,78141654.5357143,NA,NA,NA,NA,784,0,255.92,127.96,0,0,0,0,0,0,0,0,2187966327,0,0,0,0,79000000
LG4,79,164,0,9.14,4.57,0,0,0,0,0,0,0,0,79600500.6097561,NA,NA,NA,NA,26896,0,1078.52,539.26,0,0,0,0,0,0,0,0,13054482100,0,0,0,0,80000000
LG4,80,92,0,9.14,4.57,0,0,0,0,0,0,0,0,80410465.3695652,NA,NA,NA,NA,8464,0,795.18,397.59,0,0,0,0,0,0,0,0,7397762814,0,0,0,0,81000000
LG4,81,36,0,9.14,4.57,0,0,0,0,0,0,0,0,81794310.5555556,NA,NA,NA,NA,1296,0,274.2,137.1,0,0,0,0,0,0,0,0,2944595180,0,0,0,0,82000000
LG4,82,56,0,9.14,4.57,0,0,0,0,0,0,0,0,82535086.4285714,NA,NA,NA,NA,3136,0,502.7,251.35,0,0,0,0,0,0,0,0,4621964840,0,0,0,0,83000000
LG4,83,25,0,9.14,4.57,0,0,0,0,0,0,0,0,83396282.24,NA,NA,NA,NA,625,0,228.5,114.25,0,0,0,0,0,0,0,0,2084907056,0,0,0,0,84000000
LG4,84,97,0,9.14,4.57,0,0,0,0,0,0,0,0,84653826.1546392,NA,NA,NA,NA,9409,0,877.44,438.72,0,0,0,0,0,0,0,0,8211421137,0,0,0,0,85000000
LG4,85,165,0,9.14,4.57,0,0,0,0,0,0,0,0,85395607.3575758,NA,NA,NA,NA,27225,0,1398.42,699.21,0,0,0,0,0,0,0,0,14090275214,0,0,0,0,86000000
LG4,86,42,0,9.14,4.57,0,0,0,0,0,0,0,0,86345579.2857143,NA,NA,NA,NA,1764,0,374.74,187.37,0,0,0,0,0,0,0,0,3626514330,0,0,0,0,87000000
LG4,87,25,0,9.14,4.57,0,0,0,0,0,0,0,0,87519388,NA,NA,NA,NA,625,0,228.5,114.25,0,0,0,0,0,0,0,0,2187984700,0,0,0,0,88000000
LG4,88,18,0,9.14,4.57,0,0,0,0,0,0,0,0,88948534.9444444,NA,NA,NA,NA,324,0,155.38,77.69,0,0,0,0,0,0,0,0,1601073629,0,0,0,0,89000000
LG4,89,29,0,9.14,4.57,0,0,0,0,0,0,0,0,89252327.1034483,NA,NA,NA,NA,841,0,228.5,114.25,0,0,0,0,0,0,0,0,2588317486,0,0,0,0,90000000
LG4,90,52,0,9.14,4.57,0,0,0,0,0,0,0,0,90552349.9807692,NA,NA,NA,NA,2704,0,466.14,233.07,0,0,0,0,0,0,0,0,4708722199,0,0,0,0,91000000
LG4,91,4,0,9.14,4.57,0,0,0,0,0,0,0,0,91495100.25,NA,NA,NA,NA,16,0,27.42,13.71,0,0,0,0,0,0,0,0,365980401,0,0,0,0,92000000
LG4,92,30,0,9.14,4.57,0,0,0,0,0,0,0,0,92172774.3333333,NA,NA,NA,NA,900,0,237.64,118.82,0,0,0,0,0,0,0,0,2765183230,0,0,0,0,93000000
LG4,93,47,0,9.14,4.57,0,0,0,0,0,0,0,0,93929421.4468085,NA,NA,NA,NA,2209,0,420.44,210.22,0,0,0,0,0,0,0,0,4414682808,0,0,0,0,94000000
LG4,94,83,0,9.14,4.57,0,0,0,0,0,0,0,0,94325545.939759,NA,NA,NA,NA,6889,0,703.78,351.89,0,0,0,0,0,0,0,0,7829020313,0,0,0,0,95000000
LG4,95,100,0,9.14,4.57,0,0,0,0,0,0,0,0,95656961.33,NA,NA,NA,NA,10000,0,758.62,379.31,0,0,0,0,0,0,0,0,9565696133,0,0,0,0,96000000
LG4,96,142,0,9.14,4.57,0,0,0,0,0,0,0,0,96458724.7464789,NA,NA,NA,NA,20164,0,1206.48,603.24,0,0,0,0,0,0,0,0,13697138914,0,0,0,0,97000000
